"b""Here's a sneak peek of my upcoming artbook: Sanctuary, featuring a decade of my paintings from 2010 to 2019. It wil\xe2\x80\xa6 https://t.co/0558q0RrVr"""
"b""This will be the last #Townscaper paintover for a while, because I'll be busy preparing my Kickstarter for my first\xe2\x80\xa6 https://t.co/TgIurY2J9a"""
b'I will be releasing my first ever #artbook on Kickstarter soon :D It will feature a decade of my work organized by\xe2\x80\xa6 https://t.co/fzWC6PPCoK'
"b""Another paintover from @OskSta's #TownScaper game :D\n\nEverything you can build in the game is just so cute and magi\xe2\x80\xa6 https://t.co/pwZAmp6bPr"""
"b""I'm so in love with #TownScaper by @OskSta \xe2\x99\xa5\xef\xb8\x8flike the name, it's a game that let's you create cute towns. I painted\xe2\x80\xa6 https://t.co/feVqAKP9J0"""
"b""Finally got to paint again! I've been using the same technique as last time with a clay in my palm to prevent my ha\xe2\x80\xa6 https://t.co/NyB1md06fi"""
"b'More from the Terrarium Life series :D Books and plants and hanging stars, these days I just want to be a child aga\xe2\x80\xa6 https://t.co/o7C797pdlj'"
"b""First time painting since I found that painful lump in my hand. It's not hurting much anymore, except for random sp\xe2\x80\xa6 https://t.co/BLIxunBUiB"""
"b'Continuing the ""terrarium"" series~ One of the things that\'s been helping me during quarantine is tending to my aqua\xe2\x80\xa6 https://t.co/HJirEvuR9o'"
"b'Some people grow strawberries, I grow tortured souls.\n\nNSFW strawberries straight from Chernobyl. https://t.co/GTZar1RJFy'"
b'All new wall scrolls are now available at https://t.co/g4EyUh0yuL plus a bunch of out of stock scrolls are back in\xe2\x80\xa6 https://t.co/4S2DCD1aSt'
"b'Last year this time I would be going to the Cherry Blossom Fes in SF, but that has been canceled due to the pandemi\xe2\x80\xa6 https://t.co/gNzvWnuVsn'"
b'Continuing the terrarium life art style~ what has been helping you through the quarantine? For me it\xe2\x80\x99s definitely m\xe2\x80\xa6 https://t.co/jo8ncJUWeE'
"b'Somewhere, someone, hoarded all the toilet paper and Switch consoles, and is now living the life. That someone is n\xe2\x80\xa6 https://t.co/tMXIrGusfR'"
b'The Coronavirus pandemic has been a challenge that our generation has never faced before. In light of so much uncer\xe2\x80\xa6 https://t.co/CIoUATVcht'
"b""New art prints are finally here! Just $15 for one or $30 for three! There's lots other prints not shown here too an\xe2\x80\xa6 https://t.co/5BsyXYORhN"""
"b""1.5 hour speed paint :) it's so nice to just let my mind go blank and paint whatever. Especially with all the quara\xe2\x80\xa6 https://t.co/lmYyHwwqSN"""
"b'If you\xe2\x80\x99re stuck at home during Covid19, try these self care activities to keep your sanity:\n1. Take a bath\n2. Cuddl\xe2\x80\xa6 https://t.co/lss4Jmupkf'"
"b'A new chapter of Fisheye Placebo is out! Read it for free here at https://t.co/5wtM5V3lOi\n\nIn other news, due to th\xe2\x80\xa6 https://t.co/6kdq6QSVAB'"
"b""Did a #drawthisinyourstylechallenge of my friend @DevinElleKurtz character :D I've always loved her art and all the\xe2\x80\xa6 https://t.co/6SKkmCm9BP"""
"b'#Coronavirus got you stressed? Stay home, wash your hands, and relax with these floofs without a care in the world\xe2\x80\xa6 https://t.co/8QuK3VB1Xw'"
b'Love You to the Moon and Back~\n\nThere\xe2\x80\x99s nothing like falling asleep while cuddling my dearest Luna &lt;3\n\n~~~\nHD Art a\xe2\x80\xa6 https://t.co/iIdcLuTsnI'
b'A collection of tall and thin paintings. I just love the dynamic composition they allow :) https://t.co/3A1ocXT3jx'
"b'~Phases~\n\nI\xe2\x80\x99ve always wanted to paint the waxing and waning moons, inspired by composite photography of the luna ph\xe2\x80\xa6 https://t.co/cdx0iR3wEZ'"
"b'Fishing Stars, Catching dreams, Make a wish tonight~ https://t.co/yt5enEBjZb'"
"b""In memories of @qinniart who fought for her life and lived her best as an artist until the very end\n\nI haven't been\xe2\x80\xa6 https://t.co/Ic3cSdtxQH"""
b'~Meet the Sea~\n\nTook Luna to the beach the other day and she had so much fun bouncing around in the sand :D\n\nHigh r\xe2\x80\xa6 https://t.co/Y2i8stS0Bd'
b'RT @Kim_Ketli: Fananimation for @Yuumei_Art\nShe\xe2\x80\x99s one of my few favorite artists \\\\^____^//\nSay hello to Frey from Fisheye Placebo https://\xe2\x80\xa6'
"b""Star Spray ~\n\nMoving was so hectic but I\xe2\x80\x99m finally done and I can't wait until I can take Luna on an epic hike, and\xe2\x80\xa6 https://t.co/LfgPrZtsWj"""
b'Hong Kong lights~ inspired by the photos I took while traveling in HK. I wish I could visit the beautiful land agai\xe2\x80\xa6 https://t.co/SvZESjq6cf'
b'Behold! My greatest creation!\n\n#husky #SiberianHusky #huskymeme #linkedinfacebookinstagramtinder https://t.co/OaOdoekkoS'
b'Today is Chinese New Year. I tried to draw something happy for it but it felt too forced and after a few failed att\xe2\x80\xa6 https://t.co/vsDf2dBBIl'
"b""Wow I can't believe how long it's been since I last had time to draw. I finally finished the last stretch of moving\xe2\x80\xa6 https://t.co/byKv2kvIOJ"""
"b'Wow, what a crazy year in 2019! As you can see, I adopted a dog! Luna was very confused about why I had to put a re\xe2\x80\xa6 https://t.co/Pkq4okSXkf'"
b'Happy holidays and the soon to be new year! :D What epic adventures do you have planned for 2020? Let\xe2\x80\x99s all work ha\xe2\x80\xa6 https://t.co/so7HAsjMeE'
"b""Finished another one for the gas mask series~ :D I chose a phoenix this time. Maybe I'll do a koi and dragon hybrid\xe2\x80\xa6 https://t.co/A5lh2N6mQ7"""
b'A new one for the gas mask series! I\xe2\x80\x99m thinking of doing a bird and maybe fish one next.\n\nFinally have some more ti\xe2\x80\xa6 https://t.co/CPyRWVGRES'
b'New chapter of Fisheye Placebo is out! Read it here at https://t.co/5K1KIOVVST\n\nNew to the series? Check out all ch\xe2\x80\xa6 https://t.co/hL29sHRgyP'
b'It\xe2\x80\x99s time for the annual charity sale! On Nov 29 use discount code GIVINGTHANKS to get 10% off all order at\xe2\x80\xa6 https://t.co/Zn2EDLH3r4'
b'Kitsune gas mask~ It was really fun designing the oni gas mask last time that I got inspired to make more :D What o\xe2\x80\xa6 https://t.co/tawL7tgkOk'
"b'I just recently adopted a new dog, but I will never forget my best friend from childhood. All the adventures, magic\xe2\x80\xa6 https://t.co/QrFgAc62fO'"
"b'Continuing the remake of my 2008 Element Wolves! Fire was first, now it\xe2\x80\x99s water and when you put them together, the\xe2\x80\xa6 https://t.co/cLWEwnfV8R'"
"b""It's been getting cold lately! I drew these last year to make myself feel warm and I hope they will warm you up too\xe2\x80\xa6 https://t.co/l6Vy4FXuUv"""
b'Repainting my 2008 Element Wolves series into watercolor calligraphy style :D First starting with the Wolf of Fire~\xe2\x80\xa6 https://t.co/ISzQd5lbNt'
b'I always wanted to do an oni gas-mask design :D The text on her jacket says \xe9\xa1\x8f which is also my last name. It means\xe2\x80\xa6 https://t.co/LkCxV6zwF0'
"b""Dark Waters~ I realized I haven't painted any human figures in a while, getting rusty and need more practice.\n\nHD F\xe2\x80\xa6 https://t.co/MKSYnAh9NG"""
"b'Painted my newly adopted dog, Luna, in calligraphy style~\n\nHD file and art video on https://t.co/1vZw1Uu2st https://t.co/6kSGVQYRb5'"
"b""Happy Halloween! :D don't get lost trick or treating tonight or you might end up in the enchanted woods~\n\nHD files\xe2\x80\xa6 https://t.co/vzONENnPAa"""
"b'Cageless - Inspired by the quote ""art in a frame is like an eagle in a birdcage""\n\nHD file and video process of this\xe2\x80\xa6 https://t.co/UEqYaCjTqu'"
b'Been MIA for a few days because we were busy adopting a new dog! Meet Luna! The shelter found her on the streets so\xe2\x80\xa6 https://t.co/jXA8nhDc7l'
